order_item_id,order_id,vehicle_id,quantity,unit_price,discount,line_total
608,608,3,1,34000.0,997.86,33002.14
609,609,10,1,78500.0,4117.42,74382.58
610,610,18,1,82000.0,5944.03,76055.97
611,611,9,1,44000.0,1855.16,42144.84
612,612,7,1,36500.0,1653.47,34846.53
613,613,11,1,69000.0,2171.32,66828.68
614,614,17,1,38500.0,1973.22,36526.78
615,615,12,1,84500.0,6014.28,78485.72
616,616,16,1,23000.0,1675.09,21324.91
617,617,17,1,38500.0,2488.38,36011.62
618,618,13,1,56000.0,2608.8,53391.2
619,619,13,1,56000.0,2724.52,53275.48
620,620,11,1,69000.0,5724.28,63275.72
621,621,5,1,42000.0,1140.86,40859.14
622,622,3,1,34000.0,1058.13,32941.87
623,623,6,1,31000.0,1371.14,29628.86
624,624,19,2,49500.0,2585.02,96414.98
625,625,14,1,48500.0,1420.19,47079.81
626,626,11,1,69000.0,3439.44,65560.56
627,627,2,1,37500.0,2758.92,34741.08
628,628,12,1,84500.0,3291.74,81208.26
629,629,13,1,56000.0,1490.95,54509.05
630,630,6,1,31000.0,894.47,30105.53
631,631,15,1,54500.0,3122.83,51377.17
632,632,18,1,82000.0,4693.19,77306.81
633,633,5,1,42000.0,2906.61,39093.39
634,634,2,1,37500.0,1254.55,36245.45
635,635,9,1,44000.0,2504.21,41495.79
636,636,20,1,62000.0,2582.99,59417.01
637,637,14,1,48500.0,1701.65,46798.35
638,638,6,1,31000.0,1277.48,29722.52
639,639,15,1,54500.0,1566.7,52933.3
640,640,8,1,21500.0,1556.09,19943.91
641,641,20,1,62000.0,4946.55,57053.45
642,642,17,1,38500.0,2789.95,35710.05
643,643,1,2,28500.0,2813.72,54186.28
644,644,10,2,78500.0,4871.24,152128.76
645,645,2,1,37500.0,3119.86,34380.14
646,646,14,1,48500.0,3604.45,44895.55
647,647,19,1,49500.0,2917.05,46582.95
648,648,15,1,54500.0,3776.33,50723.67
649,649,2,1,37500.0,1922.71,35577.29
650,650,20,1,62000.0,4714.26,57285.74
651,651,9,1,44000.0,2762.97,41237.03
652,652,1,1,28500.0,1271.1,27228.9
653,653,18,1,82000.0,2931.38,79068.62
654,654,17,1,38500.0,1724.52,36775.48
655,655,1,1,28500.0,1076.48,27423.52
656,656,10,1,78500.0,5576.27,72923.73
657,657,17,1,38500.0,2818.92,35681.08
658,658,3,1,34000.0,2064.42,31935.58
659,659,13,1,56000.0,1876.32,54123.68
660,660,11,1,69000.0,2701.68,66298.32
661,661,12,1,84500.0,5158.47,79341.53
662,662,4,1,46500.0,1626.27,44873.73
663,663,20,1,62000.0,3390.11,58609.89
664,664,6,1,31000.0,2042.16,28957.84
665,665,18,1,82000.0,2282.04,79717.96
666,666,8,1,21500.0,1219.81,20280.19
667,667,10,1,78500.0,2105.14,76394.86
668,668,20,1,62000.0,3138.9,58861.1
669,669,6,1,31000.0,1807.02,29192.98
670,670,17,1,38500.0,1078.01,37421.99
671,671,15,1,54500.0,4415.1,50084.9
672,672,9,1,44000.0,3665.21,40334.79
673,673,2,1,37500.0,2275.01,35224.99
674,674,4,1,46500.0,3703.74,42796.26
675,675,3,1,34000.0,995.77,33004.23
676,676,19,1,49500.0,2808.99,46691.01
677,677,3,1,34000.0,1221.74,32778.26
678,678,18,1,82000.0,2442.55,79557.45
679,679,6,1,31000.0,2325.11,28674.89
680,680,15,1,54500.0,4505.57,49994.43
681,681,3,1,34000.0,871.29,33128.71
682,682,15,1,54500.0,1500.7,52999.3
683,683,8,1,21500.0,1054.09,20445.91
684,684,8,1,21500.0,854.0,20646.0
685,685,13,1,56000.0,4292.2,51707.8
686,686,20,1,62000.0,1708.42,60291.58
687,687,13,1,56000.0,2777.13,53222.87
688,688,8,1,21500.0,1761.44,19738.56
689,689,1,1,28500.0,943.98,27556.02
690,690,4,1,46500.0,1897.1,44602.9
691,691,7,1,36500.0,1793.17,34706.83
692,692,15,1,54500.0,2508.98,51991.02
693,693,18,2,82000.0,13793.58,150206.42
694,694,17,3,38500.0,4429.05,111070.95
695,695,4,1,46500.0,3466.77,43033.23
696,696,8,2,21500.0,3382.66,39617.34
697,697,12,1,84500.0,5682.56,78817.44
698,698,19,1,49500.0,1665.77,47834.23
699,699,20,1,62000.0,4682.17,57317.83
700,700,2,1,37500.0,1017.25,36482.75
701,701,19,1,49500.0,1687.3,47812.7
702,702,11,1,69000.0,1766.3,67233.7
703,703,15,1,54500.0,2069.43,52430.57
704,704,9,1,44000.0,3435.34,40564.66
705,705,1,2,28500.0,2303.38,54696.62
706,706,3,2,34000.0,5418.38,62581.62
707,707,4,1,46500.0,1672.04,44827.96
708,708,18,1,82000.0,2168.6,79831.4
709,709,1,1,28500.0,893.36,27606.64
710,710,5,1,42000.0,2451.13,39548.87
711,711,17,1,38500.0,2693.16,35806.84
712,712,17,1,38500.0,3118.4,35381.6
713,713,1,4,28500.0,3928.8,110071.2
714,714,16,1,23000.0,1522.12,21477.88
715,715,10,1,78500.0,5465.69,73034.31
716,716,5,1,42000.0,2073.61,39926.39
717,717,13,1,56000.0,4575.44,51424.56
718,718,6,1,31000.0,850.57,30149.43
719,719,14,2,48500.0,5656.82,91343.18
720,720,1,1,28500.0,829.49,27670.51
721,721,5,1,42000.0,2069.14,39930.86
722,722,18,1,82000.0,5260.88,76739.12
723,723,5,1,42000.0,1392.58,40607.42
724,724,18,1,82000.0,6726.06,75273.94
725,725,14,1,48500.0,3808.96,44691.04
726,726,2,1,37500.0,1139.39,36360.61
727,727,16,1,23000.0,1589.89,21410.11
728,728,5,2,42000.0,6259.1,77740.9
729,729,18,1,82000.0,6778.62,75221.38
730,730,7,1,36500.0,3073.74,33426.26
731,731,17,1,38500.0,3004.25,35495.75
732,732,2,1,37500.0,1866.26,35633.74
733,733,19,1,49500.0,3476.58,46023.42
734,734,6,1,31000.0,806.98,30193.02
735,735,18,1,82000.0,2445.11,79554.89
736,736,10,1,78500.0,4725.79,73774.21
737,737,7,1,36500.0,2350.26,34149.74
738,738,9,1,44000.0,1365.27,42634.73
739,739,19,1,49500.0,3087.51,46412.49
740,740,4,1,46500.0,1834.06,44665.94
741,741,15,1,54500.0,4436.0,50064.0
742,742,3,1,34000.0,1270.31,32729.69
743,743,10,1,78500.0,1978.81,76521.19
744,744,16,3,23000.0,5765.43,63234.57
745,745,15,1,54500.0,4234.56,50265.44
746,746,10,1,78500.0,2876.97,75623.03
747,747,10,1,78500.0,5951.47,72548.53
748,748,3,1,34000.0,962.03,33037.97
749,749,9,1,44000.0,3456.96,40543.04
750,750,16,1,23000.0,677.94,22322.06
751,751,16,1,23000.0,893.9,22106.1
752,752,19,1,49500.0,2486.72,47013.28
753,753,15,1,54500.0,4188.52,50311.48
754,754,9,1,44000.0,2001.21,41998.79
755,755,9,1,44000.0,2216.33,41783.67
756,756,13,1,56000.0,4106.51,51893.49
757,757,1,1,28500.0,1030.07,27469.93
758,758,16,1,23000.0,1520.65,21479.35
759,759,7,1,36500.0,1227.46,35272.54
760,760,17,1,38500.0,1958.66,36541.34
761,761,14,1,48500.0,1725.72,46774.28
762,762,20,1,62000.0,4725.97,57274.03
763,763,9,1,44000.0,1994.96,42005.04
764,764,8,1,21500.0,803.55,20696.45
765,765,16,1,23000.0,1162.78,21837.22
766,766,19,1,49500.0,2881.27,46618.73
767,767,17,1,38500.0,994.64,37505.36
768,768,1,1,28500.0,1081.92,27418.08
769,769,19,1,49500.0,1826.4,47673.6
770,770,9,1,44000.0,1738.0,42262.0
771,771,18,1,82000.0,3649.25,78350.75
772,772,16,1,23000.0,881.65,22118.35
773,773,10,1,78500.0,3393.03,75106.97
774,774,7,1,36500.0,1996.9,34503.1
775,775,10,1,78500.0,6117.27,72382.73
776,776,4,1,46500.0,1180.8,45319.2
777,777,8,1,21500.0,1813.71,19686.29
778,778,17,1,38500.0,1642.89,36857.11
779,779,3,1,34000.0,1179.85,32820.15
780,780,2,1,37500.0,1972.02,35527.98
781,781,12,1,84500.0,6997.43,77502.57
782,782,8,1,21500.0,947.48,20552.52
783,783,5,2,42000.0,3632.64,80367.36
784,784,13,1,56000.0,2966.36,53033.64
785,785,5,1,42000.0,1800.86,40199.14
786,786,19,1,49500.0,1754.55,47745.45
787,787,7,1,36500.0,1486.15,35013.85
788,788,17,1,38500.0,3162.26,35337.74
789,789,1,1,28500.0,1866.04,26633.96
790,790,4,1,46500.0,2139.65,44360.35
791,791,9,1,44000.0,3865.34,40134.66
792,792,7,1,36500.0,1650.33,34849.67
793,793,3,1,34000.0,2163.52,31836.48
794,794,20,1,62000.0,2830.81,59169.19
795,795,13,1,56000.0,3036.45,52963.55
796,796,1,1,28500.0,1976.38,26523.62
797,797,19,1,49500.0,3565.64,45934.36
798,798,8,1,21500.0,1906.74,19593.26
799,799,17,2,38500.0,4882.02,72117.98
800,800,3,1,34000.0,2333.14,31666.86
801,801,15,1,54500.0,3772.29,50727.71
802,802,9,1,44000.0,3356.89,40643.11
803,803,17,1,38500.0,2460.25,36039.75
804,804,18,1,82000.0,3252.05,78747.95
805,805,4,1,46500.0,1770.43,44729.57
806,806,14,1,48500.0,2825.71,45674.29
807,807,2,1,37500.0,3423.86,34076.14
808,808,6,1,31000.0,2485.39,28514.61
809,809,4,1,46500.0,3908.11,42591.89
810,810,3,1,34000.0,2443.19,31556.81
811,811,12,1,84500.0,3993.56,80506.44
812,812,17,1,38500.0,2818.51,35681.49
813,813,7,1,36500.0,1728.49,34771.51
814,814,13,1,56000.0,3863.95,52136.05
815,815,1,1,28500.0,1910.46,26589.54
816,816,8,1,21500.0,2006.99,19493.01
817,817,20,1,62000.0,4397.59,57602.41
818,818,9,1,44000.0,3278.94,40721.06
819,819,5,1,42000.0,2028.92,39971.08
820,820,15,1,54500.0,4440.8,50059.2
821,821,1,1,28500.0,2092.96,26407.04
822,822,1,1,28500.0,2452.13,26047.87
823,823,17,1,38500.0,1743.64,36756.36
824,824,4,1,46500.0,4142.28,42357.72
825,825,18,1,82000.0,3269.62,78730.38
826,826,6,1,31000.0,1101.66,29898.34
827,827,5,1,42000.0,3784.09,38215.91
828,828,3,1,34000.0,2617.82,31382.18
829,829,15,1,54500.0,5171.21,49328.79
830,830,12,1,84500.0,6125.89,78374.11
831,831,4,1,46500.0,3090.67,43409.33
832,832,19,1,49500.0,4548.01,44951.99
833,833,9,1,44000.0,3152.82,40847.18
834,834,5,1,42000.0,2989.87,39010.13
835,835,15,1,54500.0,4948.42,49551.58
836,836,17,4,38500.0,9733.52,144266.48
837,837,13,1,56000.0,2146.85,53853.15
838,838,19,1,49500.0,2922.52,46577.48
839,839,8,1,21500.0,1279.45,20220.55
840,840,1,2,28500.0,3053.9,53946.1
841,841,13,1,56000.0,2285.7,53714.3
842,842,12,1,84500.0,6320.13,78179.87
843,843,6,1,31000.0,2592.28,28407.72
844,844,2,2,37500.0,3639.72,71360.28
845,845,20,1,62000.0,2504.16,59495.84
846,846,1,1,28500.0,1586.28,26913.72
847,847,20,1,62000.0,4649.03,57350.97
848,848,18,1,82000.0,3446.77,78553.23
849,849,2,1,37500.0,1849.23,35650.77
850,850,19,1,49500.0,2571.48,46928.52
851,851,9,1,44000.0,3784.01,40215.99
852,852,3,1,34000.0,2901.76,31098.24
853,853,6,1,31000.0,2573.64,28426.36
854,854,1,1,28500.0,1811.54,26688.46
855,855,5,1,42000.0,3784.71,38215.29
856,856,16,1,23000.0,2181.97,20818.03
857,857,15,1,54500.0,2148.41,52351.59
858,858,2,1,37500.0,2197.58,35302.42
859,859,20,2,62000.0,8394.94,115605.06
860,860,6,1,31000.0,2365.72,28634.28
861,861,15,1,54500.0,3048.13,51451.87
862,862,14,1,48500.0,4391.37,44108.63
863,863,10,1,78500.0,4082.28,74417.72
864,864,10,1,78500.0,4230.67,74269.33
865,865,14,1,48500.0,4321.73,44178.27
866,866,3,1,34000.0,2053.25,31946.75
867,867,8,1,21500.0,1514.54,19985.46
868,868,19,1,49500.0,1894.11,47605.89
869,869,11,1,69000.0,4022.74,64977.26
870,870,6,1,31000.0,2890.26,28109.74
871,871,8,1,21500.0,1032.45,20467.55
872,872,6,1,31000.0,2601.79,28398.21
873,873,1,1,28500.0,1404.99,27095.01
874,874,12,1,84500.0,5620.63,78879.37
875,875,18,1,82000.0,5047.42,76952.58
876,876,5,1,42000.0,1934.45,40065.55
877,877,19,1,49500.0,2925.87,46574.13
878,878,6,1,31000.0,2245.46,28754.54
879,879,2,1,37500.0,2428.63,35071.37
880,880,6,1,31000.0,1110.66,29889.34
881,881,12,1,84500.0,4312.54,80187.46
882,882,20,1,62000.0,5569.69,56430.31
883,883,5,1,42000.0,3545.34,38454.66
884,884,10,2,78500.0,10792.66,146207.34
885,885,20,1,62000.0,4785.9,57214.1
886,886,17,1,38500.0,3136.25,35363.75
887,887,14,1,48500.0,4570.98,43929.02
888,888,12,1,84500.0,5834.06,78665.94
889,889,9,1,44000.0,2554.26,41445.74
890,890,17,1,38500.0,3535.12,34964.88
891,891,11,1,69000.0,4572.02,64427.98
892,892,2,1,37500.0,2465.16,35034.84
893,893,2,1,37500.0,2955.43,34544.57
894,894,4,1,46500.0,3852.0,42648.0
895,895,2,1,37500.0,2679.15,34820.85
896,896,9,1,44000.0,2930.29,41069.71
897,897,19,1,49500.0,3434.42,46065.58
898,898,7,1,36500.0,2439.18,34060.82
899,899,5,1,42000.0,2890.07,39109.93
900,900,19,1,49500.0,3923.81,45576.19
901,901,15,1,54500.0,4543.06,49956.94
902,902,6,1,31000.0,1939.2,29060.8
903,903,17,1,38500.0,3480.38,35019.62
904,904,12,1,84500.0,5967.66,78532.34
905,905,1,1,28500.0,1256.57,27243.43
906,906,5,1,42000.0,2644.36,39355.64
907,907,18,1,82000.0,5941.63,76058.37
908,908,12,1,84500.0,5542.83,78957.17
909,909,16,1,23000.0,1355.06,21644.94
910,910,8,1,21500.0,1598.31,19901.69
911,911,9,1,44000.0,1927.38,42072.62
912,912,15,1,54500.0,2052.16,52447.84
913,913,1,1,28500.0,1829.99,26670.01
914,914,13,1,56000.0,3723.32,52276.68
915,915,7,1,36500.0,2336.14,34163.86
916,916,11,1,69000.0,2724.04,66275.96
917,917,9,1,44000.0,2788.8,41211.2
918,918,4,1,46500.0,3018.62,43481.38
919,919,18,2,82000.0,13356.38,150643.62
920,920,20,1,62000.0,3557.0,58443.0
921,921,16,1,23000.0,1783.45,21216.55
922,922,1,1,28500.0,1573.21,26926.79
923,923,9,1,44000.0,3302.59,40697.41
924,924,12,1,84500.0,6602.66,77897.34
925,925,1,1,28500.0,2238.98,26261.02
926,926,1,1,28500.0,2703.02,25796.98
927,927,9,1,44000.0,3160.22,40839.78
928,928,7,1,36500.0,2669.61,33830.39
929,929,12,1,84500.0,5159.3,79340.7
930,930,12,1,84500.0,6684.28,77815.72
931,931,1,1,28500.0,2583.17,25916.83
932,932,9,1,44000.0,3597.85,40402.15
933,933,3,1,34000.0,1705.49,32294.51
934,934,12,1,84500.0,4563.75,79936.25
935,935,9,1,44000.0,2527.3,41472.7
936,936,5,1,42000.0,2561.5,39438.5
937,937,5,1,42000.0,2229.0,39771.0
938,938,19,1,49500.0,3875.31,45624.69
939,939,17,1,38500.0,3603.92,34896.08
940,940,14,1,48500.0,3095.46,45404.54
941,941,17,1,38500.0,1672.4,36827.6
942,942,13,1,56000.0,2281.24,53718.76
943,943,10,1,78500.0,7247.23,71252.77
944,944,5,1,42000.0,2585.65,39414.35
945,945,12,1,84500.0,7353.04,77146.96
946,946,12,1,84500.0,7084.86,77415.14
947,947,14,2,48500.0,5141.86,91858.14
948,948,14,1,48500.0,3791.77,44708.23
949,949,5,1,42000.0,2220.48,39779.52
950,950,16,1,23000.0,1144.96,21855.04
951,951,20,1,62000.0,4967.63,57032.37
952,952,4,1,46500.0,3014.42,43485.58
953,953,20,1,62000.0,5532.27,56467.73
954,954,6,1,31000.0,2523.27,28476.73
955,955,19,1,49500.0,2300.53,47199.47
956,956,15,1,54500.0,3762.1,50737.9
957,957,4,1,46500.0,3818.4,42681.6
958,958,8,1,21500.0,1611.49,19888.51
959,959,12,1,84500.0,3148.62,81351.38
960,960,19,1,49500.0,1847.3,47652.7
961,961,6,1,31000.0,1311.91,29688.09
962,962,9,1,44000.0,4138.74,39861.26
963,963,11,1,69000.0,3696.07,65303.93
964,964,6,1,31000.0,1306.77,29693.23
965,965,17,1,38500.0,2198.74,36301.26
966,966,13,3,56000.0,7110.9,160889.1
967,967,11,1,69000.0,3316.67,65683.33
968,968,15,1,54500.0,4828.99,49671.01
969,969,13,1,56000.0,3709.2,52290.8
970,970,13,1,56000.0,2659.58,53340.42
971,971,13,1,56000.0,3192.98,52807.02
972,972,1,3,28500.0,8054.94,77445.06
973,973,7,1,36500.0,2590.42,33909.58
974,974,6,2,31000.0,2690.82,59309.18
975,975,1,1,28500.0,1155.28,27344.72
976,976,7,1,36500.0,1975.42,34524.58
977,977,12,1,84500.0,7806.97,76693.03
978,978,10,1,78500.0,3229.46,75270.54
979,979,10,1,78500.0,6198.82,72301.18
980,980,13,1,56000.0,5212.71,50787.29
981,981,8,1,21500.0,1953.7,19546.3
982,982,15,1,54500.0,1975.7,52524.3
983,983,18,2,82000.0,9962.84,154037.16
984,984,13,1,56000.0,3029.65,52970.35
985,985,1,1,28500.0,1476.9,27023.1
986,986,7,1,36500.0,3196.9,33303.1
987,987,2,1,37500.0,2908.74,34591.26
988,988,1,1,28500.0,1654.44,26845.56
989,989,20,1,62000.0,3252.95,58747.05
990,990,14,1,48500.0,2839.12,45660.88
991,991,6,1,31000.0,2768.62,28231.38
992,992,1,1,28500.0,1365.92,27134.08
993,993,12,1,84500.0,3496.15,81003.85
994,994,6,1,31000.0,1269.98,29730.02
995,995,1,1,28500.0,1766.14,26733.86
996,996,15,1,54500.0,3429.6,51070.4
997,997,13,1,56000.0,5135.14,50864.86
998,998,19,1,49500.0,2974.23,46525.77
999,999,5,1,42000.0,2089.68,39910.32
1000,1000,12,1,84500.0,5927.37,78572.63
1001,1001,12,1,84500.0,3933.81,80566.19
1002,1002,17,1,38500.0,3314.36,35185.64
1003,1003,7,1,36500.0,2526.07,33973.93
1004,1004,5,1,42000.0,2556.33,39443.67
1005,1005,16,1,23000.0,2116.25,20883.75
1006,1006,3,1,34000.0,2850.86,31149.14
1007,1007,13,1,56000.0,3753.68,52246.32
1008,1008,11,1,69000.0,5321.91,63678.09
1009,1009,1,1,28500.0,1249.46,27250.54
1010,1010,5,1,42000.0,3121.71,38878.29
1011,1011,14,1,48500.0,4393.51,44106.49
1012,1012,12,1,84500.0,6358.97,78141.03
1013,1013,3,2,34000.0,5713.8,62286.2
1014,1014,11,1,69000.0,4093.65,64906.35
1015,1015,11,1,69000.0,3948.75,65051.25
1016,1016,19,1,49500.0,2599.07,46900.93
1017,1017,15,1,54500.0,2024.31,52475.69
1018,1018,7,1,36500.0,3103.17,33396.83
1019,1019,4,1,46500.0,4200.37,42299.63
1020,1020,19,1,49500.0,4079.72,45420.28
1021,1021,7,1,36500.0,3026.94,33473.06
1022,1022,10,1,78500.0,5874.92,72625.08
1023,1023,12,1,84500.0,5096.95,79403.05
1024,1024,14,1,48500.0,1971.81,46528.19
1025,1025,1,1,28500.0,2390.79,26109.21
1026,1026,8,1,21500.0,1081.51,20418.49
1027,1027,17,1,38500.0,2426.54,36073.46
1028,1028,19,1,49500.0,4088.77,45411.23
1029,1029,7,1,36500.0,1279.9,35220.1
1030,1030,4,1,46500.0,3518.59,42981.41
1031,1031,15,1,54500.0,3224.12,51275.88
1032,1032,5,1,42000.0,1876.92,40123.08
1033,1033,2,1,37500.0,1893.84,35606.16
1034,1034,10,1,78500.0,5764.44,72735.56
1035,1035,19,1,49500.0,3864.27,45635.73
1036,1036,12,1,84500.0,5451.92,79048.08
1037,1037,17,1,38500.0,3482.23,35017.77
1038,1038,7,1,36500.0,2076.56,34423.44
1039,1039,5,1,42000.0,1522.39,40477.61
1040,1040,17,1,38500.0,2492.12,36007.88
1041,1041,4,3,46500.0,4990.17,134509.83
1042,1042,18,1,82000.0,7628.51,74371.49
1043,1043,4,1,46500.0,2864.81,43635.19
1044,1044,14,1,48500.0,3210.45,45289.55
1045,1045,1,1,28500.0,1594.04,26905.96
1046,1046,4,1,46500.0,3183.48,43316.52
1047,1047,16,1,23000.0,1757.31,21242.69
1048,1048,7,1,36500.0,2429.36,34070.64
1049,1049,7,1,36500.0,2230.11,34269.89
1050,1050,11,1,69000.0,5761.87,63238.13
1051,1051,10,1,78500.0,2864.96,75635.04
1052,1052,6,1,31000.0,1983.09,29016.91
1053,1053,1,2,28500.0,4980.78,52019.22
1054,1054,12,1,84500.0,6199.52,78300.48
1055,1055,2,1,37500.0,2453.65,35046.35
1056,1056,18,1,82000.0,4877.73,77122.27
1057,1057,13,1,56000.0,4148.06,51851.94
1058,1058,3,1,34000.0,2499.68,31500.32
1059,1059,12,1,84500.0,6232.42,78267.58
1060,1060,14,1,48500.0,2727.45,45772.55
1061,1061,6,1,31000.0,2674.7,28325.3
1062,1062,1,1,28500.0,1866.0,26634.0
1063,1063,11,1,69000.0,6002.4,62997.6
1064,1064,15,1,54500.0,1934.28,52565.72
1065,1065,7,1,36500.0,2668.01,33831.99
1066,1066,11,1,69000.0,2510.88,66489.12
1067,1067,8,1,21500.0,1815.93,19684.07
1068,1068,6,1,31000.0,2701.22,28298.78
1069,1069,12,1,84500.0,5471.76,79028.24
1070,1070,16,1,23000.0,1668.62,21331.38
1071,1071,15,1,54500.0,4191.72,50308.28
1072,1072,3,1,34000.0,2552.31,31447.69
1073,1073,4,1,46500.0,3053.65,43446.35
1074,1074,11,1,69000.0,6347.26,62652.74
1075,1075,14,1,48500.0,1988.38,46511.62
1076,1076,3,1,34000.0,1486.31,32513.69
1077,1077,12,1,84500.0,5196.23,79303.77
1078,1078,7,1,36500.0,2694.2,33805.8
1079,1079,4,1,46500.0,2522.23,43977.77
1080,1080,4,1,46500.0,3976.27,42523.73
1081,1081,16,1,23000.0,1415.86,21584.14
1082,1082,20,1,62000.0,5296.61,56703.39
1083,1083,4,1,46500.0,3006.78,43493.22
1084,1084,12,1,84500.0,6601.95,77898.05
1085,1085,2,1,37500.0,1482.41,36017.59
1086,1086,1,1,28500.0,1399.39,27100.61
1087,1087,15,1,54500.0,3991.06,50508.94
1088,1088,12,1,84500.0,4510.22,79989.78
1089,1089,1,1,28500.0,1778.55,26721.45
1090,1090,3,1,34000.0,1632.05,32367.95
1091,1091,3,1,34000.0,1996.67,32003.33
1092,1092,17,1,38500.0,2306.78,36193.22
1093,1093,18,1,82000.0,3946.29,78053.71
1094,1094,10,1,78500.0,5890.09,72609.91
1095,1095,4,1,46500.0,1827.32,44672.68
1096,1096,9,1,44000.0,3882.14,40117.86
1097,1097,1,1,28500.0,1045.9,27454.1
1098,1098,15,1,54500.0,4219.22,50280.78
1099,1099,18,1,82000.0,5092.18,76907.82
1100,1100,13,1,56000.0,4809.22,51190.78
1101,1101,6,1,31000.0,2814.54,28185.46
1102,1102,20,1,62000.0,4158.48,57841.52
1103,1103,4,1,46500.0,2096.67,44403.33
1104,1104,16,1,23000.0,2066.12,20933.88
1105,1105,9,1,44000.0,2664.69,41335.31
1106,1106,19,1,49500.0,1841.29,47658.71
1107,1107,5,1,42000.0,3221.01,38778.99
1108,1108,20,1,62000.0,3442.34,58557.66
1109,1109,4,1,46500.0,3912.23,42587.77
1110,1110,9,1,44000.0,2380.42,41619.58
1111,1111,13,1,56000.0,3094.59,52905.41
1112,1112,9,1,44000.0,3954.72,40045.28
1113,1113,3,1,34000.0,2979.78,31020.22
1114,1114,14,1,48500.0,2222.06,46277.94
1115,1115,11,1,69000.0,3692.36,65307.64
1116,1116,12,1,84500.0,2994.63,81505.37
1117,1117,9,1,44000.0,2263.27,41736.73
1118,1118,5,1,42000.0,2226.21,39773.79
1119,1119,8,1,21500.0,1547.79,19952.21
1120,1120,8,1,21500.0,1445.56,20054.44
1121,1121,5,1,42000.0,2176.72,39823.28
1122,1122,17,1,38500.0,2592.12,35907.88
1123,1123,9,1,44000.0,3471.57,40528.43
1124,1124,1,1,28500.0,1457.47,27042.53
1125,1125,19,1,49500.0,3000.45,46499.55
1126,1126,9,1,44000.0,1551.96,42448.04
1127,1127,8,1,21500.0,1994.6,19505.4
1128,1128,13,3,56000.0,15034.5,152965.5
1129,1129,5,1,42000.0,3114.6,38885.4
1130,1130,20,1,62000.0,3538.73,58461.27
1131,1131,16,1,23000.0,1121.47,21878.53
1132,1132,6,1,31000.0,1146.92,29853.08
1133,1133,14,1,48500.0,3910.82,44589.18
1134,1134,1,1,28500.0,2433.73,26066.27
1135,1135,18,1,82000.0,3595.35,78404.65
1136,1136,19,1,49500.0,3952.15,45547.85
1137,1137,4,1,46500.0,2661.99,43838.01
1138,1138,15,1,54500.0,4805.18,49694.82
1139,1139,20,4,62000.0,15947.16,232052.84
1140,1140,9,1,44000.0,2753.6,41246.4
1141,1141,6,1,31000.0,1658.11,29341.89
1142,1142,2,1,37500.0,2597.19,34902.81
1143,1143,20,1,62000.0,5147.82,56852.18
1144,1144,13,1,56000.0,5035.82,50964.18
1145,1145,12,1,84500.0,7137.57,77362.43
1146,1146,5,1,42000.0,2242.16,39757.84
1147,1147,13,1,56000.0,3799.8,52200.2
1148,1148,8,1,21500.0,757.16,20742.84
1149,1149,2,1,37500.0,1435.79,36064.21
1150,1150,5,1,42000.0,3317.75,38682.25
1151,1151,6,1,31000.0,2789.36,28210.64
1152,1152,3,1,34000.0,3167.52,30832.48
1153,1153,6,1,31000.0,2853.61,28146.39
1154,1154,17,1,38500.0,3180.84,35319.16
1155,1155,18,1,82000.0,5760.98,76239.02
1156,1156,10,1,78500.0,7055.87,71444.13
1157,1157,7,1,36500.0,1923.97,34576.03
1158,1158,3,1,34000.0,1844.28,32155.72
1159,1159,11,1,69000.0,3738.83,65261.17
1160,1160,7,1,36500.0,2621.89,33878.11
1161,1161,6,1,31000.0,2230.5,28769.5
1162,1162,14,1,48500.0,3539.01,44960.99
1163,1163,1,1,28500.0,1016.52,27483.48
1164,1164,3,1,34000.0,1285.12,32714.88
1165,1165,13,1,56000.0,2256.93,53743.07
1166,1166,2,1,37500.0,1960.58,35539.42
1167,1167,14,1,48500.0,3463.83,45036.17
1168,1168,12,1,84500.0,5144.77,79355.23
1169,1169,7,1,36500.0,2130.18,34369.82
1170,1170,17,1,38500.0,2631.89,35868.11
1171,1171,3,1,34000.0,2660.9,31339.1
1172,1172,20,1,62000.0,3038.09,58961.91
1173,1173,3,1,34000.0,2679.51,31320.49
1174,1174,12,1,84500.0,3803.17,80696.83
1175,1175,14,1,48500.0,4311.49,44188.51
1176,1176,18,1,82000.0,3946.55,78053.45
1177,1177,16,1,23000.0,1249.88,21750.12
1178,1178,17,1,38500.0,2238.63,36261.37
1179,1179,10,1,78500.0,3958.78,74541.22
1180,1180,8,2,21500.0,3918.24,39081.76
1181,1181,15,1,54500.0,3789.74,50710.26
1182,1182,19,2,49500.0,7197.88,91802.12
1183,1183,1,1,28500.0,2431.34,26068.66
1184,1184,7,1,36500.0,1312.04,35187.96
1185,1185,5,1,42000.0,1591.16,40408.84
1186,1186,7,1,36500.0,2895.66,33604.34
1187,1187,17,1,38500.0,1849.94,36650.06
1188,1188,13,1,56000.0,3565.05,52434.95
1189,1189,19,1,49500.0,3535.74,45964.26
1190,1190,6,1,31000.0,2052.23,28947.77
1191,1191,2,1,37500.0,2395.67,35104.33
1192,1192,3,1,34000.0,2944.04,31055.96
1193,1193,4,1,46500.0,3284.04,43215.96
1194,1194,8,1,21500.0,1608.04,19891.96
1195,1195,5,2,42000.0,7810.68,76189.32
1196,1196,17,1,38500.0,2586.6,35913.4
1197,1197,10,1,78500.0,5563.16,72936.84
